year,date,home,away,home_goal,away_goal,home_raw,away_raw,source_url
1993,1993-11-17,横浜Ｆ・マリノス,ガンバ大阪,4,0,横浜Ｆ・マリノス,ガンバ大阪,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-17,清水エスパルス,名古屋グランパス,2,0,清水エスパルス,名古屋グランパス,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-20,ジェフユナイテッド千葉,ガンバ大阪,3,4,ジェフユナイテッド千葉,ガンバ大阪,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-20,名古屋グランパス,東京ヴェルディ,1,2,名古屋グランパス,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-20,横浜フリューゲルス,浦和レッズ,2,1,横浜フリューゲルス,浦和レッズ,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-20,清水エスパルス,鹿島アントラーズ,0,2,清水エスパルス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-21,サンフレッチェ広島,横浜Ｆ・マリノス,1,2,サンフレッチェ広島,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-27,"ガンバ大阪 2 (6) Result (5) 2 名古屋グランパス 観客:13,069 S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Referee: 小幡 真一郎 1993.11.27 横浜Ｆ・マリノス",ジェフユナイテッド千葉,2,0,"ガンバ大阪 2 (6) Result (5) 2 名古屋グランパス 観客:13,069 S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Referee: 小幡 真一郎 1993.11.27 横浜Ｆ・マリノス",ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-27,サンフレッチェ広島,鹿島アントラーズ,0,1,サンフレッチェ広島,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-27,東京ヴェルディ,横浜フリューゲルス,3,0,東京ヴェルディ,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1993
1993,1993-11-27,浦和レッズ,清水エスパルス,0,2,浦和レッズ,清水エスパルス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-01,サンフレッチェ広島,ジェフユナイテッド千葉,2,0,サンフレッチェ広島,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-01,名古屋グランパス,横浜Ｆ・マリノス,1,2,名古屋グランパス,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-01,横浜フリューゲルス,ガンバ大阪,0,1,横浜フリューゲルス,ガンバ大阪,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-01,浦和レッズ,鹿島アントラーズ,2,1,浦和レッズ,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-01,清水エスパルス,東京ヴェルディ,0,1,清水エスパルス,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-08,ガンバ大阪,清水エスパルス,0,2,ガンバ大阪,清水エスパルス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-08,サンフレッチェ広島,名古屋グランパス,1,0,サンフレッチェ広島,名古屋グランパス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-08,東京ヴェルディ,浦和レッズ,4,0,東京ヴェルディ,浦和レッズ,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-08,横浜Ｆ・マリノス,横浜フリューゲルス,4,1,横浜Ｆ・マリノス,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-08,鹿島アントラーズ,ジェフユナイテッド千葉,3,0,鹿島アントラーズ,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-15,名古屋グランパス,ジェフユナイテッド千葉,6,0,名古屋グランパス,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-15,横浜フリューゲルス,サンフレッチェ広島,1,2,横浜フリューゲルス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-15,浦和レッズ,ガンバ大阪,2,0,浦和レッズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-15,清水エスパルス,横浜Ｆ・マリノス,1,0,清水エスパルス,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1993
1993,1993-12-15,鹿島アントラーズ,東京ヴェルディ,1,2,鹿島アントラーズ,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1993
1994,1994-03-12,サンフレッチェ広島,名古屋グランパス,2,0,サンフレッチェ広島,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-12,ジェフユナイテッド千葉,ガンバ大阪,5,1,ジェフユナイテッド千葉,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-12,東京ヴェルディ,湘南ベルマーレ,5,1,東京ヴェルディ,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-12,横浜Ｆ・マリノス,浦和レッズ,2,0,横浜Ｆ・マリノス,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-12,清水エスパルス,横浜フリューゲルス,1,0,清水エスパルス,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-12,鹿島アントラーズ,ジュビロ磐田,1,0,鹿島アントラーズ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,ガンバ大阪,サンフレッチェ広島,1,2,ガンバ大阪,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,ジュビロ磐田,名古屋グランパス,1,0,ジュビロ磐田,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,横浜フリューゲルス,ジェフユナイテッド千葉,4,1,横浜フリューゲルス,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,浦和レッズ,清水エスパルス,0,2,浦和レッズ,清水エスパルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,湘南ベルマーレ,横浜Ｆ・マリノス,1,0,湘南ベルマーレ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-16,鹿島アントラーズ,東京ヴェルディ,2,1,鹿島アントラーズ,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,サンフレッチェ広島,横浜フリューゲルス,2,1,サンフレッチェ広島,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,ジェフユナイテッド千葉,浦和レッズ,3,2,ジェフユナイテッド千葉,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,名古屋グランパス,ガンバ大阪,0,2,名古屋グランパス,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,東京ヴェルディ,ジュビロ磐田,3,2,東京ヴェルディ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,横浜Ｆ・マリノス,鹿島アントラーズ,0,1,横浜Ｆ・マリノス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-19,清水エスパルス,湘南ベルマーレ,4,1,清水エスパルス,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,ジュビロ磐田,ガンバ大阪,0,2,ジュビロ磐田,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,東京ヴェルディ,横浜Ｆ・マリノス,1,2,東京ヴェルディ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,横浜フリューゲルス,名古屋グランパス,1,0,横浜フリューゲルス,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,浦和レッズ,サンフレッチェ広島,0,1,浦和レッズ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,湘南ベルマーレ,ジェフユナイテッド千葉,2,3,湘南ベルマーレ,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-23,鹿島アントラーズ,清水エスパルス,3,2,鹿島アントラーズ,清水エスパルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,ガンバ大阪,横浜フリューゲルス,1,3,ガンバ大阪,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,サンフレッチェ広島,湘南ベルマーレ,4,2,サンフレッチェ広島,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,ジェフユナイテッド千葉,鹿島アントラーズ,2,3,ジェフユナイテッド千葉,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,名古屋グランパス,浦和レッズ,7,2,名古屋グランパス,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,横浜Ｆ・マリノス,ジュビロ磐田,2,3,横浜Ｆ・マリノス,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-03-26,清水エスパルス,東京ヴェルディ,2,1,清水エスパルス,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,ジュビロ磐田,横浜フリューゲルス,1,2,ジュビロ磐田,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,東京ヴェルディ,ジェフユナイテッド千葉,3,0,東京ヴェルディ,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,横浜Ｆ・マリノス,清水エスパルス,0,1,横浜Ｆ・マリノス,清水エスパルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,浦和レッズ,ガンバ大阪,2,1,浦和レッズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,湘南ベルマーレ,名古屋グランパス,2,0,湘南ベルマーレ,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-02,鹿島アントラーズ,サンフレッチェ広島,0,2,鹿島アントラーズ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,ガンバ大阪,湘南ベルマーレ,3,2,ガンバ大阪,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,サンフレッチェ広島,東京ヴェルディ,0,5,サンフレッチェ広島,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,ジェフユナイテッド千葉,横浜Ｆ・マリノス,3,2,ジェフユナイテッド千葉,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,名古屋グランパス,鹿島アントラーズ,2,1,名古屋グランパス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,横浜フリューゲルス,浦和レッズ,2,1,横浜フリューゲルス,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-06,清水エスパルス,ジュビロ磐田,1,0,清水エスパルス,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,ジュビロ磐田,浦和レッズ,1,0,ジュビロ磐田,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,名古屋グランパス,東京ヴェルディ,1,0,名古屋グランパス,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,横浜Ｆ・マリノス,サンフレッチェ広島,0,2,横浜Ｆ・マリノス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,清水エスパルス,ジェフユナイテッド千葉,3,0,清水エスパルス,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,湘南ベルマーレ,横浜フリューゲルス,1,4,湘南ベルマーレ,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-09,鹿島アントラーズ,ガンバ大阪,3,2,鹿島アントラーズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,サンフレッチェ広島,清水エスパルス,1,3,サンフレッチェ広島,清水エスパルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,ジェフユナイテッド千葉,ジュビロ磐田,0,2,ジェフユナイテッド千葉,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,東京ヴェルディ,ガンバ大阪,2,0,東京ヴェルディ,ガンバ大阪,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,横浜フリューゲルス,鹿島アントラーズ,1,0,横浜フリューゲルス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,横浜Ｆ・マリノス,名古屋グランパス,3,2,横浜Ｆ・マリノス,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-13,浦和レッズ,湘南ベルマーレ,4,1,浦和レッズ,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,ガンバ大阪,横浜Ｆ・マリノス,2,3,ガンバ大阪,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,ジェフユナイテッド千葉,サンフレッチェ広島,1,3,ジェフユナイテッド千葉,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,ジュビロ磐田,湘南ベルマーレ,1,2,ジュビロ磐田,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,東京ヴェルディ,横浜フリューゲルス,0,1,東京ヴェルディ,横浜フリューゲルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,清水エスパルス,名古屋グランパス,2,1,清水エスパルス,名古屋グランパス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-16,鹿島アントラーズ,浦和レッズ,4,2,鹿島アントラーズ,浦和レッズ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,ガンバ大阪,清水エスパルス,0,2,ガンバ大阪,清水エスパルス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,サンフレッチェ広島,ジュビロ磐田,3,0,サンフレッチェ広島,ジュビロ磐田,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,名古屋グランパス,ジェフユナイテッド千葉,0,1,名古屋グランパス,ジェフユナイテッド千葉,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,横浜フリューゲルス,横浜Ｆ・マリノス,1,0,横浜フリューゲルス,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,浦和レッズ,東京ヴェルディ,0,1,浦和レッズ,東京ヴェルディ,https://soccer-db.net/competition/results/1001/1994
1994,1994-04-23,湘南ベルマーレ,鹿島アントラーズ,1,3,湘南ベルマーレ,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/1994
