competition,season,date,team,opponent,is_home,manager,match_id,match_url
J1,2005,2005-09-24,川崎F,大宮,True,関塚 隆,20050924002,https://soccer-db.net/result/20050924002
J1,2005,2005-10-01,川崎F,新潟,True,関塚 隆,20051001004,https://soccer-db.net/result/20051001004
J1,2005,2005-10-15,川崎F,名古屋,False,関塚 隆,20051015005,https://soccer-db.net/result/20051015005
J1,2005,2005-10-23,川崎F,柏,True,関塚 隆,20051023001,https://soccer-db.net/result/20051023001
J1,2005,2005-10-29,川崎F,浦和,False,関塚 隆,20051029001,https://soccer-db.net/result/20051029001
J1,2005,2005-11-12,川崎F,神戸,True,関塚 隆,20051112006,https://soccer-db.net/result/20051112006
J1,2005,2005-11-20,川崎F,C大阪,False,関塚 隆,20051120007,https://soccer-db.net/result/20051120007
J1,2005,2005-11-23,川崎F,磐田,True,関塚 隆,20051123005,https://soccer-db.net/result/20051123005
J1,2005,2005-11-26,川崎F,FC東京,False,関塚 隆,20051126003,https://soccer-db.net/result/20051126003
J1,2005,2005-12-03,川崎F,G大阪,True,関塚 隆,20051203005,https://soccer-db.net/result/20051203005
J1,2005,2005-03-05,広島,清水,False,小野 剛,20050305003,https://soccer-db.net/result/20050305003
J1,2005,2005-03-12,広島,FC東京,True,小野 剛,20050312006,https://soccer-db.net/result/20050312006
J1,2005,2005-04-02,広島,名古屋,False,小野 剛,20050402004,https://soccer-db.net/result/20050402004
J1,2005,2005-04-09,広島,鹿島,True,小野 剛,20050409003,https://soccer-db.net/result/20050409003
J1,2005,2005-04-13,広島,東京V,False,小野 剛,20050413004,https://soccer-db.net/result/20050413004
J1,2005,2005-04-16,広島,神戸,True,小野 剛,20050416005,https://soccer-db.net/result/20050416005
J1,2005,2005-04-23,広島,川崎F,True,小野 剛,20050423004,https://soccer-db.net/result/20050423004
J1,2005,2005-04-28,広島,C大阪,False,小野 剛,20050428008,https://soccer-db.net/result/20050428008
J1,2005,2005-05-01,広島,新潟,True,小野 剛,20050501008,https://soccer-db.net/result/20050501008
J1,2005,2005-05-04,広島,千葉,False,小野 剛,20050504006,https://soccer-db.net/result/20050504006
J1,2005,2005-05-08,広島,横浜FM,True,小野 剛,20050508008,https://soccer-db.net/result/20050508008
J1,2005,2005-05-14,広島,大宮,False,小野 剛,20050514001,https://soccer-db.net/result/20050514001
J1,2005,2005-07-02,広島,柏,False,小野 剛,20050702001,https://soccer-db.net/result/20050702001
J1,2005,2005-07-06,広島,G大阪,True,小野 剛,20050706009,https://soccer-db.net/result/20050706009
J1,2005,2005-07-10,広島,大分,False,小野 剛,20050710002,https://soccer-db.net/result/20050710002
J1,2005,2005-07-13,広島,磐田,True,小野 剛,20050713008,https://soccer-db.net/result/20050713008
J1,2005,2005-07-18,広島,浦和,False,小野 剛,20050718001,https://soccer-db.net/result/20050718001
J1,2005,2005-07-23,広島,東京V,True,小野 剛,20050723001,https://soccer-db.net/result/20050723001
J1,2005,2005-08-20,広島,鹿島,False,小野 剛,20050820003,https://soccer-db.net/result/20050820003
J1,2005,2005-08-24,広島,大宮,True,小野 剛,20050824008,https://soccer-db.net/result/20050824008
J1,2005,2005-08-27,広島,川崎F,False,小野 剛,20050827002,https://soccer-db.net/result/20050827002
J1,2005,2005-09-03,広島,千葉,True,小野 剛,20050903001,https://soccer-db.net/result/20050903001
J1,2005,2005-09-10,広島,G大阪,False,小野 剛,20050910006,https://soccer-db.net/result/20050910006
J1,2005,2005-09-18,広島,浦和,True,小野 剛,20050918002,https://soccer-db.net/result/20050918002
J1,2005,2005-09-25,広島,新潟,False,小野 剛,20050925002,https://soccer-db.net/result/20050925002
J1,2005,2005-10-01,広島,名古屋,True,小野 剛,20051001006,https://soccer-db.net/result/20051001006
J1,2005,2005-10-15,広島,FC東京,False,小野 剛,20051015003,https://soccer-db.net/result/20051015003
J1,2005,2005-10-23,広島,C大阪,True,小野 剛,20051023002,https://soccer-db.net/result/20051023002
J1,2005,2005-10-29,広島,磐田,False,小野 剛,20051029004,https://soccer-db.net/result/20051029004
J1,2005,2005-11-12,広島,大分,True,小野 剛,20051112009,https://soccer-db.net/result/20051112009
J1,2005,2005-11-20,広島,横浜FM,False,小野 剛,20051120004,https://soccer-db.net/result/20051120004
J1,2005,2005-11-23,広島,柏,True,小野 剛,20051123009,https://soccer-db.net/result/20051123009
J1,2005,2005-11-27,広島,神戸,False,小野 剛,20051127002,https://soccer-db.net/result/20051127002
J1,2005,2005-12-03,広島,清水,True,小野 剛,20051203009,https://soccer-db.net/result/20051203009
J1,2005,2005-03-05,新潟,FC東京,False,反町 康治,20050305007,https://soccer-db.net/result/20050305007
J1,2005,2005-03-13,新潟,大分,True,反町 康治,20050313001,https://soccer-db.net/result/20050313001
J1,2005,2005-04-02,新潟,横浜FM,False,反町 康治,20050402001,https://soccer-db.net/result/20050402001
J1,2005,2005-04-09,新潟,大宮,True,反町 康治,20050409005,https://soccer-db.net/result/20050409005
J1,2005,2005-04-13,新潟,G大阪,False,反町 康治,20050413007,https://soccer-db.net/result/20050413007
J1,2005,2005-04-16,新潟,磐田,True,反町 康治,20050416007,https://soccer-db.net/result/20050416007
J1,2005,2005-04-23,新潟,東京V,False,反町 康治,20050423006,https://soccer-db.net/result/20050423006
J1,2005,2005-04-28,新潟,清水,True,反町 康治,20050428005,https://soccer-db.net/result/20050428005
J1,2005,2005-05-01,新潟,広島,False,反町 康治,20050501008,https://soccer-db.net/result/20050501008
J1,2005,2005-05-04,新潟,川崎F,True,反町 康治,20050504003,https://soccer-db.net/result/20050504003
J1,2005,2005-05-08,新潟,柏,False,反町 康治,20050508005,https://soccer-db.net/result/20050508005
J1,2005,2005-05-14,新潟,鹿島,True,反町 康治,20050514004,https://soccer-db.net/result/20050514004
J1,2005,2005-07-03,新潟,浦和,False,反町 康治,20050703002,https://soccer-db.net/result/20050703002
J1,2005,2005-07-06,新潟,神戸,True,反町 康治,20050706006,https://soccer-db.net/result/20050706006
J1,2005,2005-07-09,新潟,千葉,False,反町 康治,20050709002,https://soccer-db.net/result/20050709002
J1,2005,2005-07-13,新潟,C大阪,False,反町 康治,20050713007,https://soccer-db.net/result/20050713007
J1,2005,2005-07-17,新潟,名古屋,True,反町 康治,20050717001,https://soccer-db.net/result/20050717001
J1,2005,2005-07-24,新潟,大分,False,反町 康治,20050724002,https://soccer-db.net/result/20050724002
J1,2005,2005-08-20,新潟,G大阪,True,反町 康治,20050820005,https://soccer-db.net/result/20050820005
J1,2005,2005-08-24,新潟,鹿島,False,反町 康治,20050824001,https://soccer-db.net/result/20050824001
J1,2005,2005-08-27,新潟,千葉,True,反町 康治,20050827003,https://soccer-db.net/result/20050827003
J1,2005,2005-09-03,新潟,大宮,False,反町 康治,20050903002,https://soccer-db.net/result/20050903002
J1,2005,2005-09-10,新潟,C大阪,True,反町 康治,20050910003,https://soccer-db.net/result/20050910003
J1,2005,2005-09-18,新潟,清水,False,反町 康治,20050918001,https://soccer-db.net/result/20050918001
J1,2005,2005-09-25,新潟,広島,True,反町 康治,20050925002,https://soccer-db.net/result/20050925002
J1,2005,2005-10-01,新潟,川崎F,False,反町 康治,20051001004,https://soccer-db.net/result/20051001004
J1,2005,2005-10-15,新潟,東京V,True,反町 康治,20051015001,https://soccer-db.net/result/20051015001
J1,2005,2005-10-22,新潟,横浜FM,True,反町 康治,20051022006,https://soccer-db.net/result/20051022006
J1,2005,2005-10-29,新潟,神戸,False,反町 康治,20051029006,https://soccer-db.net/result/20051029006
J1,2005,2005-11-12,新潟,柏,True,反町 康治,20051112002,https://soccer-db.net/result/20051112002
J1,2005,2005-11-20,新潟,磐田,False,反町 康治,20051120005,https://soccer-db.net/result/20051120005
J1,2005,2005-11-23,新潟,FC東京,True,反町 康治,20051123006,https://soccer-db.net/result/20051123006
J1,2005,2005-11-27,新潟,名古屋,False,反町 康治,20051127001,https://soccer-db.net/result/20051127001
J1,2005,2005-12-03,新潟,浦和,True,反町 康治,20051203006,https://soccer-db.net/result/20051203006
J1,2005,2005-03-05,東京V,大分,False,オズワルド アルディレス,20050305006,https://soccer-db.net/result/20050305006
J1,2005,2005-03-12,東京V,清水,True,オズワルド アルディレス,20050312002,https://soccer-db.net/result/20050312002
J1,2005,2005-04-03,東京V,千葉,True,オズワルド アルディレス,20050403001,https://soccer-db.net/result/20050403001
J1,2005,2005-04-09,東京V,川崎F,False,オズワルド アルディレス,20050409007,https://soccer-db.net/result/20050409007
J1,2005,2005-04-13,東京V,広島,True,オズワルド アルディレス,20050413004,https://soccer-db.net/result/20050413004
J1,2005,2005-04-17,東京V,大宮,False,オズワルド アルディレス,20050417001,https://soccer-db.net/result/20050417001
J1,2005,2005-04-23,東京V,新潟,True,オズワルド アルディレス,20050423006,https://soccer-db.net/result/20050423006
J1,2005,2005-04-28,東京V,名古屋,False,オズワルド アルディレス,20050428007,https://soccer-db.net/result/20050428007
J1,2005,2005-05-01,東京V,横浜FM,True,オズワルド アルディレス,20050501009,https://soccer-db.net/result/20050501009
J1,2005,2005-05-04,東京V,C大阪,False,オズワルド アルディレス,20050504004,https://soccer-db.net/result/20050504004
J1,2005,2005-05-08,東京V,鹿島,False,オズワルド アルディレス,20050508004,https://soccer-db.net/result/20050508004
J1,2005,2005-05-14,東京V,柏,True,オズワルド アルディレス,20050514002,https://soccer-db.net/result/20050514002
J1,2005,2005-07-02,東京V,G大阪,False,オズワルド アルディレス,20050702005,https://soccer-db.net/result/20050702005
J1,2005,2005-07-06,東京V,浦和,True,オズワルド アルディレス,20050706003,https://soccer-db.net/result/20050706003
J1,2005,2005-07-09,東京V,FC東京,False,オズワルド アルディレス,20050709004,https://soccer-db.net/result/20050709004
J1,2005,2005-07-13,東京V,神戸,True,オズワルド アルディレス,20050713003,https://soccer-db.net/result/20050713003
J1,2005,2005-07-17,東京V,磐田,False,オズワルド アルディレス,20050717005,https://soccer-db.net/result/20050717005
J1,2005,2005-07-23,東京V,広島,False,石崎 信弘,20050723001,https://soccer-db.net/result/20050723001
J1,2005,2005-08-21,東京V,大宮,True,バドン,20050821002,https://soccer-db.net/result/20050821002
J1,2005,2005-08-24,東京V,清水,False,バドン,20050824006,https://soccer-db.net/result/20050824006
J1,2005,2005-08-27,東京V,鹿島,True,バドン,20050827001,https://soccer-db.net/result/20050827001
J1,2005,2005-09-03,東京V,G大阪,True,バドン,20050903005,https://soccer-db.net/result/20050903005
J1,2005,2005-09-11,東京V,千葉,False,バドン,20050911001,https://soccer-db.net/result/20050911001
J1,2005,2005-09-17,東京V,川崎F,True,バドン,20050917004,https://soccer-db.net/result/20050917004
J1,2005,2005-09-24,東京V,神戸,False,バドン,20050924003,https://soccer-db.net/result/20050924003
J1,2005,2005-10-01,東京V,磐田,True,バドン,20051001003,https://soccer-db.net/result/20051001003
J1,2005,2005-10-15,東京V,新潟,False,バドン,20051015001,https://soccer-db.net/result/20051015001
J1,2005,2005-10-22,東京V,FC東京,True,バドン,20051022005,https://soccer-db.net/result/20051022005
J1,2005,2005-10-29,東京V,横浜FM,False,バドン,20051029003,https://soccer-db.net/result/20051029003
J1,2005,2005-11-12,東京V,C大阪,True,バドン,20051112001,https://soccer-db.net/result/20051112001
J1,2005,2005-11-20,東京V,浦和,False,バドン,20051120001,https://soccer-db.net/result/20051120001
J1,2005,2005-11-23,東京V,名古屋,True,バドン,20051123004,https://soccer-db.net/result/20051123004
J1,2005,2005-11-26,東京V,柏,False,バドン,20051126002,https://soccer-db.net/result/20051126002
J1,2005,2005-12-03,東京V,大分,True,バドン,20051203004,https://soccer-db.net/result/20051203004
J1,2005,2005-03-06,柏,川崎F,True,早野 宏史,20050306002,https://soccer-db.net/result/20050306002
J1,2005,2005-03-12,柏,千葉,False,早野 宏史,20050312007,https://soccer-db.net/result/20050312007
J1,2005,2005-04-02,柏,鹿島,True,早野 宏史,20050402002,https://soccer-db.net/result/20050402002
J1,2005,2005-04-09,柏,清水,False,早野 宏史,20050409002,https://soccer-db.net/result/20050409002
J1,2005,2005-04-13,柏,横浜FM,True,早野 宏史,20050413003,https://soccer-db.net/result/20050413003
J1,2005,2005-04-16,柏,C大阪,False,早野 宏史,20050416004,https://soccer-db.net/result/20050416004
J1,2005,2005-04-23,柏,名古屋,True,早野 宏史,20050423007,https://soccer-db.net/result/20050423007
J1,2005,2005-04-28,柏,FC東京,False,早野 宏史,20050428003,https://soccer-db.net/result/20050428003
J1,2005,2005-05-01,柏,磐田,True,早野 宏史,20050501007,https://soccer-db.net/result/20050501007
J1,2005,2005-05-04,柏,大宮,False,早野 宏史,20050504005,https://soccer-db.net/result/20050504005
J1,2005,2005-05-08,柏,新潟,True,早野 宏史,20050508005,https://soccer-db.net/result/20050508005
J1,2005,2005-05-14,柏,東京V,False,早野 宏史,20050514002,https://soccer-db.net/result/20050514002
J1,2005,2005-07-02,柏,広島,True,早野 宏史,20050702001,https://soccer-db.net/result/20050702001
J1,2005,2005-07-06,柏,大分,True,早野 宏史,20050706002,https://soccer-db.net/result/20050706002
J1,2005,2005-07-10,柏,G大阪,False,早野 宏史,20050710001,https://soccer-db.net/result/20050710001
J1,2005,2005-07-13,柏,浦和,True,早野 宏史,20050713002,https://soccer-db.net/result/20050713002
J1,2005,2005-07-17,柏,神戸,False,早野 宏史,20050717007,https://soccer-db.net/result/20050717007
J1,2005,2005-07-23,柏,横浜FM,False,早野 宏史,20050723005,https://soccer-db.net/result/20050723005
J1,2005,2005-08-21,柏,千葉,True,早野 宏史,20050821001,https://soccer-db.net/result/20050821001
J1,2005,2005-08-24,柏,大分,False,早野 宏史,20050824009,https://soccer-db.net/result/20050824009
J1,2005,2005-08-28,柏,C大阪,True,早野 宏史,20050828002,https://soccer-db.net/result/20050828002
J1,2005,2005-09-03,柏,FC東京,True,早野 宏史,20050903004,https://soccer-db.net/result/20050903004
J1,2005,2005-09-10,柏,名古屋,False,早野 宏史,20050910005,https://soccer-db.net/result/20050910005
J1,2005,2005-09-17,柏,G大阪,True,早野 宏史,20050917006,https://soccer-db.net/result/20050917006
J1,2005,2005-09-24,柏,磐田,False,早野 宏史,20050924004,https://soccer-db.net/result/20050924004
J1,2005,2005-10-01,柏,神戸,True,早野 宏史,20051001002,https://soccer-db.net/result/20051001002
J1,2005,2005-10-15,柏,浦和,False,早野 宏史,20051015004,https://soccer-db.net/result/20051015004
J1,2005,2005-10-23,柏,川崎F,False,早野 宏史,20051023001,https://soccer-db.net/result/20051023001
J1,2005,2005-10-29,柏,大宮,True,早野 宏史,20051029002,https://soccer-db.net/result/20051029002
J1,2005,2005-11-12,柏,新潟,False,早野 宏史,20051112002,https://soccer-db.net/result/20051112002
J1,2005,2005-11-20,柏,清水,True,早野 宏史,20051120002,https://soccer-db.net/result/20051120002
J1,2005,2005-11-23,柏,広島,False,早野 宏史,20051123009,https://soccer-db.net/result/20051123009
J1,2005,2005-11-26,柏,東京V,True,早野 宏史,20051126002,https://soccer-db.net/result/20051126002
J1,2005,2005-12-03,柏,鹿島,False,早野 宏史,20051203001,https://soccer-db.net/result/20051203001
J1,2005,2005-03-05,横浜FM,磐田,True,岡田 武史,20050305005,https://soccer-db.net/result/20050305005
J1,2005,2005-03-12,横浜FM,C大阪,False,岡田 武史,20050312005,https://soccer-db.net/result/20050312005
J1,2005,2005-04-02,横浜FM,新潟,True,岡田 武史,20050402001,https://soccer-db.net/result/20050402001
J1,2005,2005-04-10,横浜FM,神戸,True,岡田 武史,20050410002,https://soccer-db.net/result/20050410002
J1,2005,2005-04-13,横浜FM,柏,False,岡田 武史,20050413003,https://soccer-db.net/result/20050413003
J1,2005,2005-04-16,横浜FM,G大阪,True,岡田 武史,20050416002,https://soccer-db.net/result/20050416002
J1,2005,2005-04-24,横浜FM,大宮,True,岡田 武史,20050424001,https://soccer-db.net/result/20050424001
J1,2005,2005-04-28,横浜FM,川崎F,False,岡田 武史,20050428004,https://soccer-db.net/result/20050428004
