date,competition,season,home,away,home_goals,away_goals
2018-11-03,J3,2018,藤枝ＭＹＦＣ,福島ユナイテッドＦＣ,1,2
2018-11-03,J3,2018,ＦＣ琉球,ザスパ群馬,4,2
2018-11-04,J3,2018,アスルクラロ沼津,ＡＣ長野パルセイロ,2,3
2018-11-04,J3,2018,ガイナーレ鳥取,ギラヴァンツ北九州,1,1
2018-11-04,J3,2018,ガンバ大阪U-23,カターレ富山,1,1
2018-11-04,J3,2018,ブラウブリッツ秋田,セレッソ大阪U-23,1,4
2018-11-04,J3,2018,ＳＣ相模原,横浜スポーツ&カルチャークラブ,1,0
2018-11-10,J3,2018,鹿児島ユナイテッドＦＣ,ＦＣ東京U-23,2,1
2018-11-11,J3,2018,カターレ富山,アスルクラロ沼津,1,2
2018-11-11,J3,2018,ギラヴァンツ北九州,ブラウブリッツ秋田,0,2
2018-11-11,J3,2018,ザスパ群馬,ガイナーレ鳥取,3,3
2018-11-11,J3,2018,セレッソ大阪U-23,ＦＣ琉球,6,0
2018-11-11,J3,2018,横浜スポーツ&カルチャークラブ,いわてグルージャ盛岡,2,3
2018-11-11,J3,2018,ＡＣ長野パルセイロ,ガンバ大阪U-23,2,1
2018-11-11,J3,2018,ＳＣ相模原,藤枝ＭＹＦＣ,1,0
2018-11-17,J3,2018,藤枝ＭＹＦＣ,鹿児島ユナイテッドＦＣ,0,2
2018-11-18,J3,2018,いわてグルージャ盛岡,セレッソ大阪U-23,2,1
2018-11-18,J3,2018,アスルクラロ沼津,ＳＣ相模原,0,0
2018-11-18,J3,2018,ガイナーレ鳥取,ＡＣ長野パルセイロ,1,0
2018-11-18,J3,2018,ザスパ群馬,ギラヴァンツ北九州,1,0
2018-11-18,J3,2018,ブラウブリッツ秋田,カターレ富山,2,2
2018-11-18,J3,2018,福島ユナイテッドＦＣ,ガンバ大阪U-23,4,3
2018-11-18,J3,2018,ＦＣ東京U-23,横浜スポーツ&カルチャークラブ,1,0
2018-11-23,J3,2018,ＦＣ東京U-23,ＡＣ長野パルセイロ,0,1
2018-11-23,J3,2018,ＦＣ琉球,ＳＣ相模原,5,1
2018-11-24,J3,2018,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,1,2
2018-11-24,J3,2018,藤枝ＭＹＦＣ,ザスパ群馬,1,0
2018-11-25,J3,2018,ガンバ大阪U-23,ギラヴァンツ北九州,2,1
2018-11-25,J3,2018,セレッソ大阪U-23,カターレ富山,0,1
2018-11-25,J3,2018,福島ユナイテッドＦＣ,ブラウブリッツ秋田,0,2
2018-11-25,J3,2018,鹿児島ユナイテッドＦＣ,アスルクラロ沼津,1,0
2018-12-02,J3,2018,アスルクラロ沼津,ブラウブリッツ秋田,2,0
2018-12-02,J3,2018,カターレ富山,ＦＣ琉球,2,1
2018-12-02,J3,2018,ガイナーレ鳥取,藤枝ＭＹＦＣ,2,1
2018-12-02,J3,2018,ガンバ大阪U-23,セレッソ大阪U-23,0,2
2018-12-02,J3,2018,ギラヴァンツ北九州,福島ユナイテッドＦＣ,0,0
2018-12-02,J3,2018,ザスパ群馬,横浜スポーツ&カルチャークラブ,2,2
2018-12-02,J3,2018,ＡＣ長野パルセイロ,いわてグルージャ盛岡,0,1
2018-12-02,J3,2018,ＳＣ相模原,鹿児島ユナイテッドＦＣ,1,0
2019-03-09,J3,2019,藤枝ＭＹＦＣ,福島ユナイテッドＦＣ,1,0
2019-03-10,J3,2019,カマタマーレ讃岐,いわてグルージャ盛岡,1,0
2019-03-10,J3,2019,ガンバ大阪U-23,ヴァンラーレ八戸,2,2
2019-03-10,J3,2019,ギラヴァンツ北九州,ＦＣ東京U-23,2,0
2019-03-10,J3,2019,ザスパ群馬,ブラウブリッツ秋田,2,2
2019-03-10,J3,2019,セレッソ大阪U-23,アスルクラロ沼津,2,1
2019-03-10,J3,2019,ロアッソ熊本,ＡＣ長野パルセイロ,2,2
2019-03-10,J3,2019,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,3,4
2019-03-10,J3,2019,ＳＣ相模原,カターレ富山,0,0
2019-03-16,J3,2019,セレッソ大阪U-23,横浜スポーツ&カルチャークラブ,1,0
2019-03-16,J3,2019,藤枝ＭＹＦＣ,ロアッソ熊本,1,0
2019-03-16,J3,2019,ＦＣ東京U-23,いわてグルージャ盛岡,0,1
2019-03-17,J3,2019,アスルクラロ沼津,ガンバ大阪U-23,0,0
2019-03-17,J3,2019,カターレ富山,福島ユナイテッドＦＣ,1,3
2019-03-17,J3,2019,カマタマーレ讃岐,ブラウブリッツ秋田,1,0
2019-03-17,J3,2019,ガイナーレ鳥取,ギラヴァンツ北九州,0,2
2019-03-17,J3,2019,ザスパ群馬,ＳＣ相模原,2,1
2019-03-17,J3,2019,ＡＣ長野パルセイロ,ヴァンラーレ八戸,0,2
2019-03-23,J3,2019,ＡＣ長野パルセイロ,セレッソ大阪U-23,1,1
2019-03-23,J3,2019,ＦＣ東京U-23,藤枝ＭＹＦＣ,0,1
2019-03-24,J3,2019,いわてグルージャ盛岡,ブラウブリッツ秋田,3,1
2019-03-24,J3,2019,カターレ富山,ザスパ群馬,1,0
2019-03-24,J3,2019,ガンバ大阪U-23,ギラヴァンツ北九州,0,1
2019-03-24,J3,2019,ロアッソ熊本,カマタマーレ讃岐,0,0
2019-03-24,J3,2019,ヴァンラーレ八戸,横浜スポーツ&カルチャークラブ,3,4
2019-03-24,J3,2019,福島ユナイテッドＦＣ,アスルクラロ沼津,0,1
2019-03-24,J3,2019,ＳＣ相模原,ガイナーレ鳥取,2,1
2019-03-30,J3,2019,アスルクラロ沼津,カマタマーレ讃岐,1,2
2019-03-30,J3,2019,ザスパ群馬,ヴァンラーレ八戸,0,1
2019-03-30,J3,2019,セレッソ大阪U-23,藤枝ＭＹＦＣ,6,1
2019-03-31,J3,2019,いわてグルージャ盛岡,ロアッソ熊本,0,1
2019-03-31,J3,2019,ガイナーレ鳥取,カターレ富山,1,1
2019-03-31,J3,2019,ギラヴァンツ北九州,ＳＣ相模原,2,1
2019-03-31,J3,2019,ブラウブリッツ秋田,ＡＣ長野パルセイロ,0,0
2019-03-31,J3,2019,横浜スポーツ&カルチャークラブ,ガンバ大阪U-23,0,5
2019-03-31,J3,2019,福島ユナイテッドＦＣ,ＦＣ東京U-23,2,1
2019-04-06,J3,2019,横浜スポーツ&カルチャークラブ,ザスパ群馬,0,2
2019-04-06,J3,2019,藤枝ＭＹＦＣ,アスルクラロ沼津,0,0
2019-04-06,J3,2019,ＡＣ長野パルセイロ,いわてグルージャ盛岡,1,2
2019-04-07,J3,2019,カターレ富山,ギラヴァンツ北九州,1,1
2019-04-07,J3,2019,カマタマーレ讃岐,福島ユナイテッドＦＣ,2,1
2019-04-07,J3,2019,ガンバ大阪U-23,ＦＣ東京U-23,2,1
2019-04-07,J3,2019,ブラウブリッツ秋田,セレッソ大阪U-23,3,0
2019-04-07,J3,2019,ロアッソ熊本,ＳＣ相模原,2,3
2019-04-07,J3,2019,ヴァンラーレ八戸,ガイナーレ鳥取,2,2
2019-04-13,J3,2019,ガンバ大阪U-23,ロアッソ熊本,1,2
2019-04-13,J3,2019,ギラヴァンツ北九州,アスルクラロ沼津,0,2
2019-04-13,J3,2019,ＦＣ東京U-23,ヴァンラーレ八戸,1,0
2019-04-14,J3,2019,いわてグルージャ盛岡,カターレ富山,1,2
2019-04-14,J3,2019,カマタマーレ讃岐,ＡＣ長野パルセイロ,0,1
2019-04-14,J3,2019,ガイナーレ鳥取,藤枝ＭＹＦＣ,1,2
2019-04-14,J3,2019,セレッソ大阪U-23,ザスパ群馬,3,2
2019-04-14,J3,2019,福島ユナイテッドＦＣ,横浜スポーツ&カルチャークラブ,0,3
2019-04-14,J3,2019,ＳＣ相模原,ブラウブリッツ秋田,1,2
2019-04-26,J3,2019,ザスパ群馬,ガンバ大阪U-23,0,0
2019-04-27,J3,2019,ブラウブリッツ秋田,ギラヴァンツ北九州,0,0
2019-04-27,J3,2019,藤枝ＭＹＦＣ,ＡＣ長野パルセイロ,2,0
2019-04-28,J3,2019,アスルクラロ沼津,ロアッソ熊本,0,2
2019-04-28,J3,2019,ガイナーレ鳥取,いわてグルージャ盛岡,1,1
2019-04-28,J3,2019,セレッソ大阪U-23,カターレ富山,0,0
2019-04-28,J3,2019,ヴァンラーレ八戸,福島ユナイテッドＦＣ,2,3
2019-04-28,J3,2019,横浜スポーツ&カルチャークラブ,ＦＣ東京U-23,3,2
2019-04-28,J3,2019,ＳＣ相模原,カマタマーレ讃岐,1,1
2019-05-04,J3,2019,いわてグルージャ盛岡,横浜スポーツ&カルチャークラブ,2,1
2019-05-04,J3,2019,ＡＣ長野パルセイロ,ＳＣ相模原,2,0
2019-05-05,J3,2019,カターレ富山,アスルクラロ沼津,1,1
2019-05-05,J3,2019,カマタマーレ讃岐,藤枝ＭＹＦＣ,2,1
2019-05-05,J3,2019,ガンバ大阪U-23,ブラウブリッツ秋田,3,1
2019-05-05,J3,2019,ギラヴァンツ北九州,ザスパ群馬,1,0
2019-05-05,J3,2019,ロアッソ熊本,ヴァンラーレ八戸,1,0
2019-05-05,J3,2019,福島ユナイテッドＦＣ,ガイナーレ鳥取,1,2
2019-05-05,J3,2019,ＦＣ東京U-23,セレッソ大阪U-23,2,0
2019-05-18,J3,2019,カターレ富山,ガンバ大阪U-23,3,1
2019-05-18,J3,2019,藤枝ＭＹＦＣ,ザスパ群馬,1,1
2019-05-19,J3,2019,いわてグルージャ盛岡,セレッソ大阪U-23,1,3
2019-05-19,J3,2019,カマタマーレ讃岐,ギラヴァンツ北九州,1,1
2019-05-19,J3,2019,ブラウブリッツ秋田,ＦＣ東京U-23,0,0
2019-05-19,J3,2019,ロアッソ熊本,ガイナーレ鳥取,3,2
2019-05-19,J3,2019,ヴァンラーレ八戸,アスルクラロ沼津,0,1
2019-05-19,J3,2019,横浜スポーツ&カルチャークラブ,ＳＣ相模原,1,3
2019-05-19,J3,2019,福島ユナイテッドＦＣ,ＡＣ長野パルセイロ,1,2
2019-05-30,J3,2019,セレッソ大阪U-23,ヴァンラーレ八戸,0,3
2019-06-01,J3,2019,ガイナーレ鳥取,カマタマーレ讃岐,1,0
2019-06-01,J3,2019,ザスパ群馬,ＦＣ東京U-23,4,1
2019-06-01,J3,2019,ＳＣ相模原,いわてグルージャ盛岡,1,0
2019-06-02,J3,2019,アスルクラロ沼津,横浜スポーツ&カルチャークラブ,1,3
2019-06-02,J3,2019,ガンバ大阪U-23,藤枝ＭＹＦＣ,3,1
2019-06-02,J3,2019,ギラヴァンツ北九州,ロアッソ熊本,1,2
2019-06-02,J3,2019,ブラウブリッツ秋田,福島ユナイテッドＦＣ,0,2
2019-06-02,J3,2019,ＡＣ長野パルセイロ,カターレ富山,1,2
2019-06-08,J3,2019,ＦＣ東京U-23,ＡＣ長野パルセイロ,1,1
2019-06-09,J3,2019,いわてグルージャ盛岡,アスルクラロ沼津,1,0
2019-06-09,J3,2019,カターレ富山,ブラウブリッツ秋田,1,2
2019-06-09,J3,2019,ガンバ大阪U-23,カマタマーレ讃岐,2,2
2019-06-09,J3,2019,ザスパ群馬,ガイナーレ鳥取,5,0
2019-06-09,J3,2019,ロアッソ熊本,セレッソ大阪U-23,3,2
2019-06-09,J3,2019,ヴァンラーレ八戸,藤枝ＭＹＦＣ,0,3
2019-06-09,J3,2019,横浜スポーツ&カルチャークラブ,ギラヴァンツ北九州,0,2
2019-06-09,J3,2019,福島ユナイテッドＦＣ,ＳＣ相模原,0,0
2019-06-15,J3,2019,カマタマーレ讃岐,横浜スポーツ&カルチャークラブ,3,0
2019-06-15,J3,2019,ロアッソ熊本,ＦＣ東京U-23,1,2
2019-06-15,J3,2019,藤枝ＭＹＦＣ,カターレ富山,1,2
2019-06-15,J3,2019,ＳＣ相模原,ガンバ大阪U-23,1,0
2019-06-16,J3,2019,アスルクラロ沼津,ブラウブリッツ秋田,1,0
2019-06-16,J3,2019,ガイナーレ鳥取,セレッソ大阪U-23,3,1
2019-06-16,J3,2019,ギラヴァンツ北九州,福島ユナイテッドＦＣ,2,0
2019-06-16,J3,2019,ヴァンラーレ八戸,いわてグルージャ盛岡,4,1
2019-06-16,J3,2019,ＡＣ長野パルセイロ,ザスパ群馬,0,1
2019-06-22,J3,2019,ギラヴァンツ北九州,藤枝ＭＹＦＣ,0,0
2019-06-23,J3,2019,カターレ富山,ヴァンラーレ八戸,1,2
2019-06-23,J3,2019,ガンバ大阪U-23,ガイナーレ鳥取,3,1
2019-06-23,J3,2019,ザスパ群馬,カマタマーレ讃岐,3,1
2019-06-23,J3,2019,セレッソ大阪U-23,ＳＣ相模原,3,0
2019-06-23,J3,2019,ブラウブリッツ秋田,ロアッソ熊本,1,2
2019-06-23,J3,2019,横浜スポーツ&カルチャークラブ,ＡＣ長野パルセイロ,3,0
2019-06-23,J3,2019,ＦＣ東京U-23,アスルクラロ沼津,1,0
2019-06-29,J3,2019,いわてグルージャ盛岡,ギラヴァンツ北九州,2,3
2019-06-29,J3,2019,カターレ富山,カマタマーレ讃岐,1,2
2019-06-29,J3,2019,ガイナーレ鳥取,ＦＣ東京U-23,3,2
2019-06-29,J3,2019,藤枝ＭＹＦＣ,横浜スポーツ&カルチャークラブ,3,1
2019-06-30,J3,2019,アスルクラロ沼津,ＳＣ相模原,1,0
2019-06-30,J3,2019,ロアッソ熊本,ザスパ群馬,2,1
2019-06-30,J3,2019,ヴァンラーレ八戸,ブラウブリッツ秋田,1,2
2019-06-30,J3,2019,福島ユナイテッドＦＣ,セレッソ大阪U-23,1,1
2019-06-30,J3,2019,ＡＣ長野パルセイロ,ガンバ大阪U-23,1,2
2019-07-06,J3,2019,カマタマーレ讃岐,セレッソ大阪U-23,2,3
2019-07-06,J3,2019,ガイナーレ鳥取,アスルクラロ沼津,2,1
2019-07-06,J3,2019,ギラヴァンツ北九州,ＡＣ長野パルセイロ,2,2
2019-07-06,J3,2019,ＦＣ東京U-23,カターレ富山,1,1
2019-07-06,J3,2019,ＳＣ相模原,ヴァンラーレ八戸,1,0
2019-07-07,J3,2019,ガンバ大阪U-23,いわてグルージャ盛岡,1,2
2019-07-07,J3,2019,ザスパ群馬,福島ユナイテッドＦＣ,2,0
2019-07-07,J3,2019,ブラウブリッツ秋田,藤枝ＭＹＦＣ,0,0
2019-07-07,J3,2019,横浜スポーツ&カルチャークラブ,ロアッソ熊本,2,2
2019-07-13,J3,2019,いわてグルージャ盛岡,藤枝ＭＹＦＣ,0,3
2019-07-13,J3,2019,ＳＣ相模原,ＦＣ東京U-23,3,3
2019-07-14,J3,2019,アスルクラロ沼津,ザスパ群馬,1,1
2019-07-14,J3,2019,セレッソ大阪U-23,ギラヴァンツ北九州,2,1
2019-07-14,J3,2019,ロアッソ熊本,カターレ富山,2,1
2019-07-14,J3,2019,ヴァンラーレ八戸,カマタマーレ讃岐,5,1
2019-07-14,J3,2019,横浜スポーツ&カルチャークラブ,ブラウブリッツ秋田,1,2
2019-07-14,J3,2019,福島ユナイテッドＦＣ,ガンバ大阪U-23,2,1
2019-07-14,J3,2019,ＡＣ長野パルセイロ,ガイナーレ鳥取,0,1
2019-07-19,J3,2019,カターレ富山,横浜スポーツ&カルチャークラブ,2,0
2019-07-20,J3,2019,いわてグルージャ盛岡,ザスパ群馬,2,2
2019-07-20,J3,2019,ギラヴァンツ北九州,ヴァンラーレ八戸,1,1
2019-07-20,J3,2019,ブラウブリッツ秋田,ガイナーレ鳥取,0,2
2019-07-20,J3,2019,ＦＣ東京U-23,カマタマーレ讃岐,1,1
2019-07-21,J3,2019,アスルクラロ沼津,ＡＣ長野パルセイロ,0,0
2019-07-21,J3,2019,セレッソ大阪U-23,ガンバ大阪U-23,1,4
2019-07-21,J3,2019,福島ユナイテッドＦＣ,ロアッソ熊本,1,0
2019-07-21,J3,2019,藤枝ＭＹＦＣ,ＳＣ相模原,2,1
2019-07-27,J3,2019,カマタマーレ讃岐,アスルクラロ沼津,1,2
2019-07-27,J3,2019,ガイナーレ鳥取,ロアッソ熊本,3,1
2019-07-27,J3,2019,ギラヴァンツ北九州,カターレ富山,1,1
2019-07-27,J3,2019,ザスパ群馬,セレッソ大阪U-23,5,1
2019-07-27,J3,2019,ブラウブリッツ秋田,いわてグルージャ盛岡,3,1
2019-07-27,J3,2019,藤枝ＭＹＦＣ,ＦＣ東京U-23,3,0
2019-07-27,J3,2019,ＳＣ相模原,福島ユナイテッドＦＣ,1,1
2019-07-28,J3,2019,ガンバ大阪U-23,ＡＣ長野パルセイロ,1,2
2019-07-28,J3,2019,横浜スポーツ&カルチャークラブ,ヴァンラーレ八戸,1,1
2019-08-03,J3,2019,カターレ富山,藤枝ＭＹＦＣ,0,1
2019-08-03,J3,2019,セレッソ大阪U-23,カマタマーレ讃岐,1,0
2019-08-04,J3,2019,いわてグルージャ盛岡,ＳＣ相模原,3,4
2019-08-04,J3,2019,アスルクラロ沼津,福島ユナイテッドＦＣ,2,4
2019-08-04,J3,2019,ザスパ群馬,横浜スポーツ&カルチャークラブ,3,2
2019-08-04,J3,2019,ロアッソ熊本,ブラウブリッツ秋田,0,0
2019-08-04,J3,2019,ヴァンラーレ八戸,ガンバ大阪U-23,2,2
2019-08-04,J3,2019,ＡＣ長野パルセイロ,ギラヴァンツ北九州,2,1
2019-08-04,J3,2019,ＦＣ東京U-23,ガイナーレ鳥取,2,2
2019-08-10,J3,2019,カマタマーレ讃岐,ザスパ群馬,0,1
2019-08-10,J3,2019,ガイナーレ鳥取,ヴァンラーレ八戸,0,2
2019-08-10,J3,2019,ギラヴァンツ北九州,ガンバ大阪U-23,2,1
2019-08-10,J3,2019,ロアッソ熊本,横浜スポーツ&カルチャークラブ,1,1
2019-08-10,J3,2019,福島ユナイテッドＦＣ,藤枝ＭＹＦＣ,3,1
2019-08-10,J3,2019,ＳＣ相模原,セレッソ大阪U-23,0,2
2019-08-11,J3,2019,アスルクラロ沼津,いわてグルージャ盛岡,1,0
2019-08-11,J3,2019,ブラウブリッツ秋田,カターレ富山,1,1
2019-08-11,J3,2019,ＡＣ長野パルセイロ,ＦＣ東京U-23,1,0
2019-08-18,J3,2019,いわてグルージャ盛岡,福島ユナイテッドＦＣ,2,0
2019-08-30,J3,2019,ブラウブリッツ秋田,アスルクラロ沼津,0,1
2019-08-31,J3,2019,いわてグルージャ盛岡,ＦＣ東京U-23,1,1
2019-08-31,J3,2019,カターレ富山,ＳＣ相模原,2,1
2019-08-31,J3,2019,ザスパ群馬,ＡＣ長野パルセイロ,3,2
2019-08-31,J3,2019,セレッソ大阪U-23,ロアッソ熊本,0,1
2019-08-31,J3,2019,藤枝ＭＹＦＣ,ガイナーレ鳥取,1,1
2019-09-01,J3,2019,ガンバ大阪U-23,福島ユナイテッドＦＣ,6,0
2019-09-01,J3,2019,ヴァンラーレ八戸,ギラヴァンツ北九州,0,3
2019-09-01,J3,2019,横浜スポーツ&カルチャークラブ,カマタマーレ讃岐,2,3
2019-09-07,J3,2019,カマタマーレ讃岐,カターレ富山,0,2
2019-09-07,J3,2019,ガイナーレ鳥取,ブラウブリッツ秋田,1,4
2019-09-07,J3,2019,ロアッソ熊本,ガンバ大阪U-23,1,0
2019-09-07,J3,2019,藤枝ＭＹＦＣ,いわてグルージャ盛岡,2,1
2019-09-07,J3,2019,ＦＣ東京U-23,ギラヴァンツ北九州,0,2
2019-09-07,J3,2019,ＳＣ相模原,ザスパ群馬,0,1
2019-09-08,J3,2019,アスルクラロ沼津,ヴァンラーレ八戸,1,2
2019-09-08,J3,2019,横浜スポーツ&カルチャークラブ,セレッソ大阪U-23,3,0
2019-09-08,J3,2019,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,1,2
2019-09-14,J3,2019,ＦＣ東京U-23,ザスパ群馬,2,4
2019-09-15,J3,2019,アスルクラロ沼津,セレッソ大阪U-23,4,0
2019-09-15,J3,2019,カターレ富山,いわてグルージャ盛岡,5,0
2019-09-15,J3,2019,ガイナーレ鳥取,ＳＣ相模原,2,0
2019-09-15,J3,2019,ガンバ大阪U-23,横浜スポーツ&カルチャークラブ,0,1
2019-09-15,J3,2019,ブラウブリッツ秋田,カマタマーレ讃岐,5,0
2019-09-15,J3,2019,ヴァンラーレ八戸,ロアッソ熊本,1,2
2019-09-15,J3,2019,福島ユナイテッドＦＣ,ギラヴァンツ北九州,1,2
2019-09-15,J3,2019,ＡＣ長野パルセイロ,藤枝ＭＹＦＣ,0,0
2019-09-28,J3,2019,ザスパ群馬,アスルクラロ沼津,2,1
2019-09-28,J3,2019,藤枝ＭＹＦＣ,ガンバ大阪U-23,2,1
2019-09-29,J3,2019,カターレ富山,ガイナーレ鳥取,5,0
2019-09-29,J3,2019,カマタマーレ讃岐,ロアッソ熊本,2,2
2019-09-29,J3,2019,セレッソ大阪U-23,ＡＣ長野パルセイロ,0,1
2019-09-29,J3,2019,ブラウブリッツ秋田,横浜スポーツ&カルチャークラブ,2,0
2019-09-29,J3,2019,ヴァンラーレ八戸,ＦＣ東京U-23,1,0
2019-09-29,J3,2019,福島ユナイテッドＦＣ,いわてグルージャ盛岡,2,1
2019-09-29,J3,2019,ＳＣ相模原,ギラヴァンツ北九州,1,3
2019-10-05,J3,2019,いわてグルージャ盛岡,ヴァンラーレ八戸,0,2
2019-10-05,J3,2019,ザスパ群馬,藤枝ＭＹＦＣ,2,2
2019-10-05,J3,2019,横浜スポーツ&カルチャークラブ,福島ユナイテッドＦＣ,2,5
2019-10-06,J3,2019,カマタマーレ讃岐,ガイナーレ鳥取,0,1
2019-10-06,J3,2019,ガンバ大阪U-23,カターレ富山,2,3
2019-10-06,J3,2019,ギラヴァンツ北九州,セレッソ大阪U-23,0,2
2019-10-06,J3,2019,ＡＣ長野パルセイロ,ブラウブリッツ秋田,1,1
2019-10-06,J3,2019,ＦＣ東京U-23,ロアッソ熊本,2,0
2019-10-06,J3,2019,ＳＣ相模原,アスルクラロ沼津,3,0
2019-10-12,J3,2019,ブラウブリッツ秋田,ザスパ群馬,2,2
2019-10-13,J3,2019,アスルクラロ沼津,ＦＣ東京U-23,2,2
2019-10-13,J3,2019,カターレ富山,ロアッソ熊本,1,1
2019-10-13,J3,2019,ガイナーレ鳥取,ガンバ大阪U-23,2,2
2019-10-13,J3,2019,ギラヴァンツ北九州,いわてグルージャ盛岡,2,1
2019-10-13,J3,2019,セレッソ大阪U-23,福島ユナイテッドＦＣ,1,1
2019-10-13,J3,2019,藤枝ＭＹＦＣ,カマタマーレ讃岐,1,0
2019-10-14,J3,2019,ヴァンラーレ八戸,ＳＣ相模原,0,1
2019-10-19,J3,2019,福島ユナイテッドＦＣ,ブラウブリッツ秋田,1,2
2019-10-20,J3,2019,アスルクラロ沼津,ギラヴァンツ北九州,0,1
2019-10-20,J3,2019,カターレ富山,セレッソ大阪U-23,3,0
2019-10-20,J3,2019,カマタマーレ讃岐,ガンバ大阪U-23,1,1
2019-10-20,J3,2019,ガイナーレ鳥取,ザスパ群馬,1,0
2019-10-20,J3,2019,ロアッソ熊本,藤枝ＭＹＦＣ,0,0
2019-10-20,J3,2019,ヴァンラーレ八戸,ＡＣ長野パルセイロ,1,0
2019-10-20,J3,2019,横浜スポーツ&カルチャークラブ,いわてグルージャ盛岡,3,0
2019-10-20,J3,2019,ＦＣ東京U-23,ＳＣ相模原,1,1
2019-10-27,J3,2019,いわてグルージャ盛岡,ガイナーレ鳥取,1,2
2019-10-27,J3,2019,ガンバ大阪U-23,セレッソ大阪U-23,1,2
2019-10-27,J3,2019,ギラヴァンツ北九州,横浜スポーツ&カルチャークラブ,3,1
2019-10-27,J3,2019,ザスパ群馬,カターレ富山,0,0
2019-10-27,J3,2019,ブラウブリッツ秋田,ヴァンラーレ八戸,0,1
2019-10-27,J3,2019,ロアッソ熊本,アスルクラロ沼津,3,2
2019-10-27,J3,2019,ＡＣ長野パルセイロ,カマタマーレ讃岐,0,0
2019-10-27,J3,2019,ＦＣ東京U-23,福島ユナイテッドＦＣ,2,1
2019-10-27,J3,2019,ＳＣ相模原,藤枝ＭＹＦＣ,1,1
2019-10-31,J3,2019,ＡＣ長野パルセイロ,横浜スポーツ&カルチャークラブ,3,0
2019-11-03,J3,2019,カマタマーレ讃岐,ＦＣ東京U-23,1,3
2019-11-03,J3,2019,ギラヴァンツ北九州,ブラウブリッツ秋田,2,0
2019-11-03,J3,2019,セレッソ大阪U-23,いわてグルージャ盛岡,2,1
2019-11-03,J3,2019,藤枝ＭＹＦＣ,ヴァンラーレ八戸,2,1
2019-11-04,J3,2019,ガイナーレ鳥取,ＡＣ長野パルセイロ,1,1
2019-11-04,J3,2019,ガンバ大阪U-23,ＳＣ相模原,3,2
2019-11-04,J3,2019,ザスパ群馬,ロアッソ熊本,3,1
2019-11-04,J3,2019,横浜スポーツ&カルチャークラブ,アスルクラロ沼津,4,2
2019-11-04,J3,2019,福島ユナイテッドＦＣ,カターレ富山,1,2
